provinceid,citycode,timepoint,timepointstr,area,positionname,stationcode,co,co_24h,latitude,longitude,measure,no2,no2_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,so2,so2_24h,aqi,colevel,no2level,o3level,o3_8hlevel,pm10level,pm2_5level,so2level,primarypollutant,quality,unheathful,orderid,ispublish,no,no_24h,nox,nox_24h
13,350800,2024-05-11T1800,2024年05月11日 18时,龙岩市,龙岩市监测站,2336A,0.4,0.5,25.1033,117.0217,各类人群可正常活动,8,21,76,—,88,87,30,45,16,29,4,7,30,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
13,350800,2024-05-11T1800,2024年05月11日 18时,龙岩市,闽西职业技术学院,2337A,0.4,0.5,25.0661,117.0258,各类人群可正常活动,8,19,70,—,83,81,29,48,14,28,5,16,29,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
13,350800,2024-05-11T1800,2024年05月11日 18时,龙岩市,龙岩学院,2338A,0.5,0.5,25.0306,117.0196,各类人群可正常活动,4,9,80,—,94,91,19,40,12,22,5,4,25,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
28,621200,2024-05-11T1800,2024年05月11日 18时,陇南市,汉王镇固水子,2665A,—,—,33.3261,105.0822,—,—,—,—,—,—,—,—,—,—,—,—,—,—,0,0,0,0,0,0,0,—,—,—,1,False,—,—,—,—
28,621200,2024-05-11T1800,2024年05月11日 18时,陇南市,滨江中学,2885A,0.6,0.6,33.3826,104.9339,极少数异常敏感人群应减少户外活动,3,2,108,—,99,99,146,68,30,21,5,5,98,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
28,621200,2024-05-11T1800,2024年05月11日 18时,陇南市,市总工会,3247A,0.4,0.6,33.371,104.955,极少数异常敏感人群应减少户外活动,8,5,99,—,94,94,119,57,22,12,5,6,85,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
18,431300,2024-05-11T1800,2024年05月11日 18时,娄底市,电视发射台,2487A,0.8,1,27.8901,111.9589,各类人群可正常活动,5,8,75,—,65,65,27,43,23,29,5,5,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
18,431300,2024-05-11T1800,2024年05月11日 18时,娄底市,市监测站,2488A,0.7,0.9,27.725,111.9975,各类人群可正常活动,12,14,78,—,72,64,33,56,15,40,4,6,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
18,431300,2024-05-11T1800,2024年05月11日 18时,娄底市,市委党校,2489A,0.5,0.6,27.7314,112.0194,各类人群可正常活动,10,14,80,—,67,63,30,54,21,40,6,8,30,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
18,431300,2024-05-11T1800,2024年05月11日 18时,娄底市,涟钢,2490A,0.5,0.9,27.7569,111.9561,各类人群可正常活动,14,23,61,—,58,58,15,58,13,41,13,17,20,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
18,431300,2024-05-11T1800,2024年05月11日 18时,娄底市,市政府,2491A,0.6,0.7,27.7044,111.9892,各类人群可正常活动,17,16,76,—,76,68,—,48,30,39,6,9,43,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,510500,2024-05-11T1800,2024年05月11日 18时,泸州市,九狮山,1893A,0.2,0.2,28.9634,105.4324,各类人群可正常活动,8,10,65,—,67,66,46,37,16,20,5,5,46,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,510500,2024-05-11T1800,2024年05月11日 18时,泸州市,小市上码头,1894A,0.3,0.3,28.9063,105.4427,各类人群可正常活动,20,11,55,—,67,65,43,36,24,25,5,6,43,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,510500,2024-05-11T1800,2024年05月11日 18时,泸州市,兰田宪桥,1895A,0.3,0.4,28.8573,105.4241,各类人群可正常活动,8,10,59,—,70,67,37,35,24,24,6,6,37,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,510500,2024-05-11T1800,2024年05月11日 18时,泸州市,市环监站,1896A,0.3,0.4,28.8833,105.4379,各类人群可正常活动,20,13,54,—,70,66,38,31,23,25,4,4,38,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,510500,2024-05-11T1800,2024年05月11日 18时,泸州市,纳溪区环保局,3490A,0.3,0.3,28.7703,105.3617,各类人群可正常活动,26,22,56,—,70,62,32,30,19,21,1,2,32,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
4,141100,2024-05-11T1800,2024年05月11日 18时,吕梁市,环保局,2183A,—,0.3,37.5211,111.1406,—,5,11,130,—,67,—,—,313,28,63,3,3,—,0,1,1,2,0,1,1,—,—,—,1,False,—,—,—,—
4,141100,2024-05-11T1800,2024年05月11日 18时,吕梁市,自来水公司,2185A,0.2,0.2,37.5136,111.1297,极少数异常敏感人群应减少户外活动,6,10,124,—,111,111,68,253,34,64,4,4,59,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
4,141100,2024-05-11T1800,2024年05月11日 18时,吕梁市,马茂庄小学,2867A,0.2,0.2,37.51,111.1283,极少数异常敏感人群应减少户外活动,6,12,133,—,118,118,82,280,17,61,2,2,66,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,市委党校,1812A,0.3,0.5,34.6516,112.3931,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,13,19,126,—,117,117,222,140,65,47,3,6,136,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,豫西宾馆,1814A,0.3,0.4,34.6871,112.4657,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,20,17,130,—,123,123,223,155,46,37,8,9,137,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,河南林校,1815A,0.3,0.4,34.6886,112.494,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,17,18,131,—,119,119,217,137,55,40,7,8,134,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,开发区管委会,1816A,0.2,0.4,34.623,112.3844,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,6,14,126,—,117,117,225,139,77,49,3,5,138,1,1,1,2,3,3,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,市委新办公区,1817A,0.5,0.7,34.6258,112.4267,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,13,16,128,—,117,117,228,135,51,42,5,7,139,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,伊滨,3340A,0.2,0.4,34.6326,112.6005,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,17,17,124,—,113,113,228,139,54,41,6,7,139,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,中移产业园,3341A,0.2,0.5,34.6332,112.4951,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,14,16,127,—,117,117,210,141,67,43,5,7,130,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,吉利监测站,3593A,0.4,0.4,34.8993,112.5736,极少数异常敏感人群应减少户外活动,20,22,123,—,122,122,146,139,54,34,3,3,98,1,1,1,2,2,2,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,河科大西苑校区,3635A,0.3,0.4,34.662,112.3677,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,8,14,122,—,116,116,245,159,44,38,4,6,148,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,410300,2024-05-11T1800,2024年05月11日 18时,洛阳市,英才小学,3636A,0.4,0.5,34.6781,112.4388,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,17,17,126,—,125,125,205,153,49,37,7,8,128,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,411100,2024-05-11T1800,2024年05月11日 18时,漯河市,三五一五工厂,2399A,0.4,0.5,33.5699,114.051,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,9,9,140,—,125,125,303,200,68,47,6,6,177,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411100,2024-05-11T1800,2024年05月11日 18时,漯河市,漯河大学,2400A,0.3,0.4,33.5698,114.0055,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,13,11,146,—,128,128,272,190,56,51,7,7,161,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411100,2024-05-11T1800,2024年05月11日 18时,漯河市,市水利局,2401A,0.3,0.4,33.5828,114.0138,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,11,10,140,—,124,124,295,215,61,55,7,7,173,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411100,2024-05-11T1800,2024年05月11日 18时,漯河市,市广电局,2402A,0.4,0.5,33.5698,114.0261,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,13,8,140,—,125,125,295,220,53,44,5,4,173,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411100,2024-05-11T1800,2024年05月11日 18时,漯河市,市图书馆,3478A,0.4,0.5,33.5664,113.9749,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,8,6,152,—,133,133,307,182,85,52,4,6,179,1,1,1,2,4,3,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411100,2024-05-11T1800,2024年05月11日 18时,漯河市,召陵区卫健委,3479A,0.3,0.4,33.5906,114.0967,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,12,8,135,—,124,124,297,206,98,68,6,5,174,1,1,1,2,4,3,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
12,340500,2024-05-11T1800,2024年05月11日 18时,马鞍山市,湖东路四小,1798A,1.1,0.9,31.6837,118.5092,各类人群可正常活动,24,18,70,—,88,84,30,47,25,35,9,7,36,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
12,340500,2024-05-11T1800,2024年05月11日 18时,马鞍山市,开发区,1799A,0.8,1,31.6449,118.5024,各类人群可正常活动,19,22,69,—,82,80,26,48,12,33,9,9,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
12,340500,2024-05-11T1800,2024年05月11日 18时,马鞍山市,慈湖,1800A,1.1,0.9,31.7231,118.5228,极少数异常敏感人群应减少户外活动,50,26,45,—,82,78,42,51,38,36,7,7,54,1,1,1,1,1,2,1,细颗粒物(PM2.5),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
12,340500,2024-05-11T1800,2024年05月11日 18时,马鞍山市,濮塘,1802A,0.8,0.9,31.7241,118.6245,各类人群可正常活动,14,14,63,—,88,85,—,41,21,28,2,4,30,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
12,340500,2024-05-11T1800,2024年05月11日 18时,马鞍山市,雨山,3633A,1.4,0.9,31.6809,118.4918,各类人群可正常活动,34,19,50,—,84,78,33,50,17,30,16,11,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440900,2024-05-11T1800,2024年05月11日 18时,茂名市,电白南海,1686A,0.6,0.5,21.4688,111.0286,极少数异常敏感人群应减少户外活动,12,7,73,—,86,85,53,42,19,16,8,8,52,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
19,440900,2024-05-11T1800,2024年05月11日 18时,茂名市,茂石化七小,1687A,0.8,0.7,21.6533,110.9294,各类人群可正常活动,11,9,66,—,77,76,44,41,22,20,10,11,44,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440900,2024-05-11T1800,2024年05月11日 18时,茂名市,健康路,1688A,0.6,0.6,21.6687,110.9107,各类人群可正常活动,9,8,66,—,75,74,39,38,9,14,9,9,39,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440900,2024-05-11T1800,2024年05月11日 18时,茂名市,高岭,1689A,0.7,0.7,21.6828,110.8592,各类人群可正常活动,10,13,68,—,73,73,46,44,22,19,8,11,46,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,440900,2024-05-11T1800,2024年05月11日 18时,茂名市,电白水东,3450A,0.5,0.5,21.5165,111.01,各类人群可正常活动,21,13,68,—,83,80,39,36,12,15,4,6,39,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511400,2024-05-11T1800,2024年05月11日 18时,眉山市,黑龙滩水库,2539A,0.3,0.4,30.0478,104.0308,各类人群可正常活动,13,22,68,—,62,62,33,51,26,38,3,3,38,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511400,2024-05-11T1800,2024年05月11日 18时,眉山市,气象局,2540A,0.3,0.5,30.0874,103.8416,各类人群可正常活动,22,25,65,—,68,68,41,51,19,39,8,9,41,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511400,2024-05-11T1800,2024年05月11日 18时,眉山市,市委党校,3137A,0.3,0.4,30.0744,103.8578,各类人群可正常活动,27,29,60,—,61,61,39,50,14,29,5,6,39,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511400,2024-05-11T1800,2024年05月11日 18时,眉山市,区人社局,3148A,0.3,0.4,30.0564,103.8291,各类人群可正常活动,25,30,64,—,63,63,28,47,17,33,7,8,28,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,441400,2024-05-11T1800,2024年05月11日 18时,梅州市,梅江月梅,1690A,0.6,0.6,24.3284,116.1231,各类人群可正常活动,6,18,83,—,102,102,29,36,24,17,5,6,35,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,441400,2024-05-11T1800,2024年05月11日 18时,梅州市,梅县新城,1691A,0.6,0.5,24.2719,116.0797,各类人群可正常活动,8,22,80,—,100,98,—,42,22,20,3,4,32,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,441400,2024-05-11T1800,2024年05月11日 18时,梅州市,环境监控中心,1692A,0.5,0.6,24.2654,116.1248,各类人群可正常活动,7,31,79,—,88,84,20,42,15,19,3,9,25,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
19,441400,2024-05-11T1800,2024年05月11日 18时,梅州市,梅龙,3315A,0.7,0.7,24.2991,116.1233,各类人群可正常活动,1,13,82,—,100,99,17,37,8,17,7,10,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,510700,2024-05-11T1800,2024年05月11日 18时,绵阳市,富乐山,1878A,0.4,0.5,31.4741,104.7778,极少数异常敏感人群应减少户外活动,33,27,64,—,63,62,64,46,24,27,8,8,57,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510700,2024-05-11T1800,2024年05月11日 18时,绵阳市,市人大,1879A,0.5,0.6,31.4535,104.7563,极少数异常敏感人群应减少户外活动,36,40,62,—,56,56,76,58,24,27,5,5,63,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510700,2024-05-11T1800,2024年05月11日 18时,绵阳市,高新区自来水公司,1880A,0.4,0.5,31.4668,104.6697,极少数异常敏感人群应减少户外活动,42,39,59,—,68,63,91,68,22,26,17,10,71,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510700,2024-05-11T1800,2024年05月11日 18时,绵阳市,三水厂,1881A,0.5,0.6,31.5075,104.7287,极少数异常敏感人群应减少户外活动,38,45,60,—,54,54,65,54,18,31,9,8,58,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
23,510700,2024-05-11T1800,2024年05月11日 18时,绵阳市,西科大附属小学,3491A,0.4,0.5,31.5322,104.69,极少数异常敏感人群应减少户外活动,55,38,32,—,62,56,75,45,23,21,7,7,63,1,1,1,1,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
